Hotel,link,review
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or5-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"A fabulous hotel in a great location. With very friendly knowledgeable staff and great and superb service. We really enjoyed the rooftop terrace and we had drinks there watching the sun set,We would stay there again when we visit Lisbon."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or5-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"As good luck would have it, on the second of February, 2020 - in the nascent hours of the year of our pandemic - almost two years ago, I checked into the boutique hotel I had pre-booked months in advance: The Santiago de Alfama.   I was welcomed into its charms that day by a lovely young receptionist named Lana. Later, at my second floor room, I opened a white-draped window facing out over the  light of the afternoon and gazed at the wide expanse of the view.   The next morning I lay in that sumptuously comfortable bed, watching the morning blue of the sky through the sheers. When I did get up, I could see the Rio Tejus revealed.   A little later, over my comforting bowl of hot latte espresso, and milk, and a tenderly buttered croissant, I had the extraordinary pleasure of"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or5-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Fantastic hotel! We had such a lovely stay, wish just we could have stayed longer! Excellent service, gorgeous room, fabulous location. The hotel food is really delicious, and there are tons of places to eat in the lovely neighborhood for other options."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or10-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Well placed in the heart of Alfama and overall, a pleasant stay, but does not match its category. For comparison, we stayed in another hotel for 3 nights before in Lisbon (4*) and roamed in its sister hotel in Alfama which deepened even further our disappointment. Details ?  - Entrance  Located in a room on your right when you enter. Definitely oddly placed. No one is in front to welcome you. Weird. You can wait in the Lobby on your own without anyone noticing.  - Lobby / Main room  The patio is nice but really, nothing fancy. Style is minimal, a bit kitsch. Not a place where you'd feel like : wow, what is that ? Beautiful arrangement, that would feel nice in your home. The main dining area is worse. A huge curtain separates it from a another part of the room. Don't know why it"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or10-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Loved our stay at the Santiago de Alfama.   Staff made us feel like we were part of their extended family.  Outstanding accommodations, excellent breakfast (loved the fresh bakery items offered in abundance), high quality and tasty cuisine for dinner!    All in a lovely setting in one of the most beautiful areas of historic Lisbon.  We look forward to a return visit to this hotel!"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or10-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This is a gem of a hotel. Important to know: if you love a Four Seasons or Ritz Carleton experience (not that they are bad!) this is not your place. By that I mean the luxury is subtle. There is no grand lobby or shiny marble. Rather the luxury, which is real, is in the details—beautiful linens, bath products, a fantastically comfortable bed, tomb-like silence in the rooms, total darkness from beautifully crafted shutters, and more. Audrey’s Restaurant served magnificent breakfasts daily, and we had great dinner there one night too. Manuel, the proprietor, is an accomplished business executive who is well travelled and he and his wife created this special oasis in the grittiness of Lisbon that is a perfect balance, the whole team was spectacular; personable, caring and warm. We"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or10-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"My wife and I had our third stay at the Santiago de Alfama and it was every bit as good as we remembered it from our first two visits.  The property itself is outstanding.  It is architecturally interesting, well designed and perfectly decorated to reflect the vibe of Alfama with slightly eclectic twist.  But it is the incredible staff that really make this place our favorite place to stay (not just in Lisbon, but anywhere).  They are friendly and welcoming upon arrival and go to great lengths be helpful with whatever we need...from booking Fado tickets, recommending restaurants to extreme things like putting together a list of good places to take Portuguese lessons (including dong some internet research on each place to make sure their recommendations got good reviews).  We"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or10-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Every member of the staff here is exceptional!  Beatriz is a particular standout--so very, very helpful.  The food at Audrey's is delicious and service was very friendly and accommodating.  The personal touch of the owners is a huge bonus.  They are very hands on from morning through night. Location could not be better for experiencing the oldest part of the city.  The room was spotless and very comfortable and we had a wonderful view of the river.  We would definitely stay here again, thanks!"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or15-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Elegant Room, very well decorated and great spacious. Very confortable bed and unforgettable pillows.  Good size wardrobe. Great locations and staff. Plenty of dishes at the restaurant and open until late at night."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or15-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Authentic, warm, wholehearted people at the reception,  delicious food,  feel totally at ease in the center of the old town,  Forget your sorrows, everything is taken care of Rustic, luxury,  complimentary drinks and more in the room,"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or15-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Our stay at the Santiago de Alfama Boutique Hotel was fabulous. A 5-star experience, in all aspects. Modern renovations elevate this cozy space. Our room was gracefully appointed and was comfortable. We enjoyed views of the Tejo River from the balcony.  In addition to the space being phenomenal the staff also matched this high standard by being friendly and resourceful. The owner took time to speak with  us about the hotel’s rich history adding a distinctive touch. Dinner at their sidewalk café Audrey’s included menu items from their own garden,  creating a farm to table experience in the heart of Lisbon! Our time there was well spent."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or15-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Perfect location in Lisbon with beautiful rooms, impeccable and friendly service - we loved our stay and will definitely be going back hopefully in the not too distant future. Nothing was too much trouble for them."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or15-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This is what a five-star boutique hotel should be: understated tasteful decor, large room and bathroom, big comfortable bed, plush towels, good toiletries, pleasant smell in the lobby, and last but not least warm and helpful staff. When in Lisbon, I wouldn't even think of staying anywhere else. Lana at the front desk was super helpful planning our local trips and activities and recommending restaurants. Manual was a fun conversationalist, the staff at the cafe remembered my allergy and prepared the morning mixed juice without the culprit ingredient.  There were always cold water flavored with fruit, sucking candy, and apples in the lobby. It's the small things that count and add up to a larger picture. This was a total package. A word of warning: breakfast is served outside"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or20-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We stayed in this wonderful gem of a cozy personal hotel for 3 nights, and enjoyed every minute.  They really looked after us so well, going above and beyond expectations.  From making dinner reservations on a busy Friday evening for us in a super waterfront restaurant, Ibo, to lending us a plug to charge our phone, Fabulous breakfast, friendly service, and great chats with the charming owners who love to mingle and chat with their guests. We had such a lovely time and will definitely return.  Thank you"
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or20-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,The staff was incredible and made our stay a total pleasure. We hope to visit again soon! The location is excellent directly below the Castle. The outside patio Restarant is a perfect place for a delicious meal
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or20-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,Our stay here celebrating our honeymoon was wonderful! Lana in reception is exceptional and helped us with all of our needs. Kusum at the restaurant was very sweet and attentive. Manuel spoke with us at breakfast for a time. Rooms are very nice with spacious bathrooms. We stayed in a river view room which I would recommend. Also there is a shared terrace on the floor with beautiful views. The service is 10/10 and they are able to help with food/entertainment recommendations as well as scheduling COVID testing for travel or car service. The hotel is located next to the old trolley 28 stop at Miradouro Sta. Luzia and I highly recommend taking a ride on the historic trolley. Beautiful views of the skyline across the river just a few steps away from the hotel and a few minutes walk
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or20-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Overall, this hotel was great.The staff were all outstanding in their attitudes, service abilities, and willingness to help.Excellent breakfast in their restaurant, Audrey's.There were a couple of items that need addressing--  the sofa in our room was stained and worn and although there were 2 tvs, neither could be made to work.  In all fairness, I did not request that the tv problem be addressed, but one does not expect a stained and worn sofa in this level of hotel."
Santiago de Alfama - Boutique Hotel,https://www.tripadvisor.com/Hotel_Review-g189158-d7376234-Reviews-or20-Santiago_de_Alfama_Boutique_Hotel-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Santiago de Alfama is OUR home from home in Lisbon. Manuel and Heleen, Andrea and the entire team made us feel as if we were staying with them in their own house - everyone is so invested in the property, its history and ambiance. The rooms are exquisitely and tastefully decorated, yet understated in a way that makes one feel at home - no gadgets, but everything one needs - and more. The food at Audrey's Restaurant is wonderful, as is the service - from the moment one walks in to the moment one leaves - with sadness that the stay with the staff has ended so quickly. All the guests were happy and chatty - a testament to the owners and staff. Breakfasts can be quick or one can languish there all day, chatting and imbibing the history and culture of the building and area. It is a"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We liked TRYP Lisboa Aeroporto Hotel very much and enjoyed our four-day stay. We particularly enjoyed using the Spa facilities, with a sauna and steam room (they call it the Turkish Spa). The couple massage was an extra treat! Lunch was a buffet and reasonably priced with a good variety of food and wine. English and continental breakfast were included in our rate. Our room was big enough and comfortable. The staff were friendly and spoke very good English. The hotel is a three-minute walk from the airport. It was the shortest ride for us by taxi! We did not realise that it was a walking distance from the airport. Don't waste your money and walk it instead. You can take the shuttle bus provided by the hotel on your departure day. You can take a bus or taxi (again reasonably"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We spend 4 nights in Lisbon, where we search a hotel near the airport.  This is hotel was a good choice. Clean rooms, great choice for breakfast.  The staff is very friendly.   There is also a metro from the airport to the city center, providing easy access to many attractions."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We had a 5 a.m. departure to the United States so we wanted to stay as close as we could to the airport.  Yes, the hotel was about a ten minute walk from Terminal 1 but it is difficult if a person has quite a bit of luggage which was our case.  The hotel shuttle started at 4 a.m. which was too late for us.  Breakfast was not available for very early departures either.  In order to walk to the airport, there were several crosswalks and no stop lights.  Fortunately, there was no traffic at 3:30 a.m. but it would be rather dangerous to be in those crosswalks during busy times during the day.   We stayed in room 801 which was quiet."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,The TRYP is in walking distance of the Lisbon Airport.  If you have too much luggage you can take a once every 20 minutes shuttle.  The rooms are clean and the room service was efficient.  Good breakfast spread.  The 2 times we stayed there our keys would not work beginning the morning of the day of check out which seems odd.  Otherwise this is an efficient hotel if you are flying out the next morning.
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This is a great hotel for staying near the airport. It is right across the street; probably about a 10 minute walk. We had a really early flight so we stayed here for our last night. If the weather hadn't been horrific we probably would have walked - we wound up taking a cab which was really easy from the lobby.  Our check-in was really great - we told the agent when our flight was and she made sure to book us a breakfast to go and recommended when we leave for the airport.   The rooms were large, modern and nicely appointed. There was a really nice pool but we were too late to take advantage of it.  I give it three stars because our room had a weird smell and the bed was lumpy and very uncomfortable. I couldn't sleep much at all.   Also, while the staff was friendly, the place"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or{}-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We liked TRYP Lisboa Aeroporto Hotel very much and enjoyed our four-day stay. We particularly enjoyed using the Spa facilities, with a sauna and steam room (they call it the Turkish Spa). The couple massage was an extra treat! Lunch was a buffet and reasonably priced with a good variety of food and wine. English and continental breakfast were included in our rate. Our room was big enough and comfortable. The staff were friendly and spoke very good English. The hotel is a three-minute walk from the airport. It was the shortest ride for us by taxi! We did not realise that it was a walking distance from the airport. Don't waste your money and walk it instead. You can take the shuttle bus provided by the hotel on your departure day. You can take a bus or taxi (again reasonably"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or{}-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We spend 4 nights in Lisbon, where we search a hotel near the airport.  This is hotel was a good choice. Clean rooms, great choice for breakfast.  The staff is very friendly.   There is also a metro from the airport to the city center, providing easy access to many attractions."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or{}-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"We had a 5 a.m. departure to the United States so we wanted to stay as close as we could to the airport.  Yes, the hotel was about a ten minute walk from Terminal 1 but it is difficult if a person has quite a bit of luggage which was our case.  The hotel shuttle started at 4 a.m. which was too late for us.  Breakfast was not available for very early departures either.  In order to walk to the airport, there were several crosswalks and no stop lights.  Fortunately, there was no traffic at 3:30 a.m. but it would be rather dangerous to be in those crosswalks during busy times during the day.   We stayed in room 801 which was quiet."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or{}-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,The TRYP is in walking distance of the Lisbon Airport.  If you have too much luggage you can take a once every 20 minutes shuttle.  The rooms are clean and the room service was efficient.  Good breakfast spread.  The 2 times we stayed there our keys would not work beginning the morning of the day of check out which seems odd.  Otherwise this is an efficient hotel if you are flying out the next morning.
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or{}-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This is a great hotel for staying near the airport. It is right across the street; probably about a 10 minute walk. We had a really early flight so we stayed here for our last night. If the weather hadn't been horrific we probably would have walked - we wound up taking a cab which was really easy from the lobby.  Our check-in was really great - we told the agent when our flight was and she made sure to book us a breakfast to go and recommended when we leave for the airport.   The rooms were large, modern and nicely appointed. There was a really nice pool but we were too late to take advantage of it.  I give it three stars because our room had a weird smell and the bed was lumpy and very uncomfortable. I couldn't sleep much at all.   Also, while the staff was friendly, the place"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or5-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Stayed in room 112 & 114 , your right above kitchens constant squeaking of kitchen door below no sleep .  Breakfast the waiter was ignorant as we entered,  unhelpful ..... but made a fuss of females with a smile.  Complained Manager just looked like a deer in headlights zero customer service !!! Would never stay here again !!!!"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or5-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,I have been using TRYP hotels for many years and this stay was the worst I have ever experienced! Renovations in the lobby area meant the whole area was closed. A small area at the back of the hotel with a separate entrance was being used with two staff on reception. Checking in was a nightmare with their system down. We are both disabled guests so standing around made the experience even worse. Half a hour later we were given our room.  We then went to the bar area for a a meal!  The seating area has been changed which was a positive. However the noise from the lobby area was horrendous. The order was taken very promptly but it took 50minutes for the main course to arrive- a club sandwich and a burger. The soup too 15 mins and arrive COLD.  For the first time ever the staff
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or5-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Having missed my flight it was late in the evening when I arrived at the TRYP Hotel. I didn’t have a booking and the reception area was busy with people checking in. I was met by and extremely kind and welcoming gentleman and he assured me he had a room.  The room was beautiful with a wonderful bathroom complete with Body Lotion, lots of Soap and a Shower Hat. The restaurant was very busy but the staff were extremely pleasant and efficient. The meal was lovely and the menu includes a lot to please different palates.  There is no problem getting to the Airport as the Shuttle Bus is very efficient. This Hotel is the one of the best airport hotels I have stayed in. I would totally recommend it."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or5-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I made a mistake in booking, and tried to cancel within one hour of making the booking. They were completely unhelpful in getting this done. They hide behind their booking partner, Agoda, and instruct me to call Agoda. Agoda only lists their contact information, so essentially they are telling me to go away"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or5-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"When I arrived at the hotel at 1320 my room was not ready and the receptionist (young girl with glasses) pushed me away once I handled out my ID, without checking out that my status permits early check-in after 10 am. My room on the 8th floor was ok but my preferences were not met, so I had to ask for a change. The other room was nice, however it wasn't properly maintained nor cleaned thoroughly.  Breakfast was ok but the staff there (all teenagers) did not meet my expectations. A lack of customer care and approach was a big minus.  The coffee from the machine was a mix of dark milk and water, definitely not acceptable for a country with such coffee tradition!  When I complained to the management, they were open to solutions and offered an upgrade with some extra details which"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or10-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"There's one main reason to stay at the Tryp - but it's an important one: if you need to be at the airport before the subways in Lisbon start running at 6:30 am. If so, you have two main choices, the Tryp or the Star across the courtyard from it, but the Tryp starts breakfast at 4 am, and the Star at 6:30. I had a 7 am flight, so it was the Tryp.  I arrived after a transatlantic flight at 11:30 am - the hotel charged me €40 to check in before 2 pm.  I know they are entitled to do this, but more often than not, hotels will let you check in early (and unfortunately I don't have Wyndham status).  Still, that's a stiff charge - you may want to consider another hotel if your flight arrives before the afternoon.  Rooms were not large, but not cramped. The beds were very firm, but I"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or10-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"A friendly welcome after a flight. The bar and restaurant were still open and we had a surprisingly tasty meal late at night. Everyone was so friendly, not like many corporate hotels. The room was spacious and well appointed. And most importantly a comfortable bed."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or10-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Tryp Lisboa Aeroporto is a convenient choice when you have an early morning departure or late arrival into Lisbon. As many others have said, it's a quick 3-4 minute walk to the terminal. I walked it both ways (it's slightly uphill on the walk back to the terminal). You'll be fine if like me, all you have is carry-on luggage. If you're a Melia Rewards member, you get the perks of the program, which isn't something the other on airport property can offer as I don't believe it's a chain. Bottom line, as with any other Melia property, you know what you're getting.   Now, I gave it 3/5 when I really wanted to give it 5//5. Why? Well for starters, all of the staff, from the front desk to the bar or restaurant, were polite. All were actually quite friendly, but some of the bar staff,"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or10-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,Great location if arriving late. Easy to get to it just a 3 minute walk out the front door. Surprisingly quiet.  Rooms are small but to be expected.  Food in the 2 restaurants was ok and room was comfortable. Checkin process was Effiecient and the people were very helpful
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or10-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I got stranded in Lisbon because of the Groundforce strike in July 2021 and the next available flight was on Tuesday. I had, however, to send an important work and attend an online meeting on Monday! Fortunately, TRYP Hotel was there to save the day (and possibly my job, this meeting was extremely important). I was able to book two additional nights, use the wonderful work room and desktop PC free of charge and didn't miss the meeting. TRYP Lisboa Aeroporto Hotel is now my favorite hotel in the world. I can't thank you enough for your help, keep up your excellent work!"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or15-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"You could not ask for a better located hotel for the airport. It is an easy walk, which probably takes less time than the shuttle, but with baggage and the uphill walk to the airport, the shuttle service is a great amenity.  It was up and running, no problem.  We walked to and from the airport to get our covid tests and took the shuttle in the morning for our flight. Breakfast choices were copious and it was running as of 4 am.  We had a helpful and courteous early check in.  Above all, my experience booking was excellent. I had trouble booking online, so I ended up calling and the person who attended me could not have been more helpful.  I gave only a 4 rating because while the beds were comfortable and the room had everything we needed, some of the fittings were cheaply made"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or15-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"After being booked in the hotel due to airline issues, we had a wonderful stay here. First night was paid for by the airline and we enjoyed our first night so much, that we booked a second night here.   The room design was modern and very clean as well as the rest of the hotel with sanitizers by the elevators on every floor. We had a dinner voucher from the airline. We were pleasantly by the high quality of the food and the very friendly and professional staff. Excellent service!!!   I had mentioned at check-in that due to the flight delay, we were missing being home for a major birthday milestone. That second night, we were surprised by a bottle of Cava and a big piece of cake! Thank you to Mr. Sassetti and the staff at the front desk for spoiling us."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or15-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"This has to be the most pleasant, happy and helpful staff that I have ever come across. They were all so incredibly kind and helpful. The breakfast was included and simply amazing for the cost is what we paid for the room. The rooms were nice and modern"
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or15-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,This hotel is right across the street from the airport. So very easy access if you need to stay at the airport! Great large rooms and nice buffet breakfast. Recommend for anyone who needs to stay at Lisbon airport!
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or15-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Good value for money.  Located 3 min from the airport and metro station.  About 25 min on a train to the city centre.  Covid-19 safe. Checking out contactless.   Staff friendly.   Clean but not perfect, well located, large rooms, air con.   2 people in a lift at a time: Covid-19 rules."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or20-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,3 min walk from the airport and metro station.  Good staff. Good value for money. Clean.  Easy check-in and contactess check out. Covid-19 safe: 2 people at a time in the lift.  Wearing masks is mandatory.  Staff is checking temperature before start of a shift.
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or20-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I'm normally hard on this evaluations but there isn't much to say. Worst thing I can say it's that the bed was waaay too soft for me but that's just preference. Best thing? I had the best breakfast of my life and believe me when I say it because I always find hotel's breakfast to be more about quantity and the quality is simply not there, but this one was really amazing. Everything (I tried almost a bit of everything) was pretty awesome."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or20-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"I had actually booked a room at the neighboring hotel but for some reason they were closed and I got transfered to Tryp.  As it turns out, I think this was an upgrade! I got a great room, with balcony.  The staff was extremely polite and helpful, the complimentary breakfast that came with the room was excellent.  Great value."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or20-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Smiles all around. After the way I was treated in the Sheraton at Brussels Airport, this hotel was a marvellous surprise. A welcoming staff, a nice room, a very modern bathroom and very good room service too."
Tryp Lisboa Aeroporto,https://www.tripadvisor.com/Hotel_Review-g189158-d5016394-Reviews-or20-Tryp_Lisboa_Aeroporto-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,Room was quite ok with very small tv. It could have been cleaned little bit better but it was not horrible. At the covid times you had to order breakfast/dinner to room both were quite nice and plenty of food. I had two dinners there both times I did order coffee with food and both times it was missing. Check in did take quite much time but that was probably because extra work with covid measuring temperatures and filling extra papers.
Star Inn Lisboa,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d12258561-Reviews-Star_Inn_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,"Airport hotels can be a mixed bag, they have a captive audience - even with Covid, but normally the experience is pretty average. I think no one told the team at the Star Inn they were in an airport, they treat you more like a top flight hotel in Tokyo or Sydney. Great and friendly reception staff, spacious rooms, all the details are correct. Finally they advertise the breakfast as being very good, it’s actually outstanding, the cooked tomatoes were some of the best I’ve tasted, fresh croissants, and coffee. Sounds crazy I know to write about tomatoes but the team go the extra yard. If only there were more hotels like this the world would be a better place. One more detail, very eco-friendly, paper water bottle in the room, not plastic, another detail that matters in the big"
Star Inn Lisboa,https://www.tripadvisor.com/https://www.tripadvisor.com/Hotel_Review-g189158-d12258561-Reviews-Star_Inn_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html#REVIEWS,Extremely good services everyone was helpful and efficient Fabulous breakfast very useful location for airport and has bus which is a great help. Had a good experience and great value for money. Will be staying again good Gin / tonics. Very clean
